backbone,control_index,best_C,n_images,n_events,prevalence,auroc,auprc,brier,ece,calibration_intercept,calibration_slope,threshold,sensitivity,specificity,ppv,fpr,fnr,sex_age_sensitivity_gap,sex_age_ece_gap,analysis_unit,fairness_analysis_unit,patient_outcome_aggregation,patient_score_aggregation
vits16,32,0.1,4884.0,862.0,0.17649467649467648,0.7917460348593178,0.5720873448408069,0.11362793619949436,0.0712709076410399,0.17441266746212225,0.6292710130529905,0.016773510745478427,0.8689095127610209,0.44107409249129786,0.24991658324991659,0.5589259075087021,0.1310904872389791,0.13636363636363635,0.09083948361918992,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,33,0.01,4884.0,862.0,0.17649467649467648,0.8143770745816801,0.6184269864977089,0.1193251204579107,0.10721746390778875,1.0977049981536622,0.7850787807823086,0.01714977764356608,0.8097447795823666,0.6166086524117355,0.31160714285714286,0.38339134758826454,0.19025522041763343,0.1860269360269361,0.07676086440433912,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,34,0.01,4884.0,862.0,0.17649467649467648,0.8130646871441412,0.6171898511794647,0.1171972352720729,0.101760326210563,0.9785558236212488,0.7826615589544442,0.01693787097839169,0.8410672853828306,0.5671307807061163,0.2939983779399838,0.43286921929388367,0.1589327146171694,0.14057239057239057,0.05844934933886976,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,35,0.01,4884.0,862.0,0.17649467649467648,0.8134468659034244,0.6164163879776428,0.11752323978732875,0.10266848604921966,0.9789753318197482,0.7733857673122622,0.01689961116192027,0.8329466357308585,0.5813028344107409,0.29891756869275604,0.41869716558925907,0.16705336426914152,0.16329966329966328,0.06421431392768297,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,36,0.01,4884.0,862.0,0.17649467649467648,0.8154339070148984,0.6199758267151247,0.11967200463733722,0.10853232804673864,1.1311195634487154,0.7848929328772623,0.01738651932005601,0.808584686774942,0.6342615614122327,0.32149446494464945,0.36573843858776733,0.191415313225058,0.2087542087542088,0.07224846066731211,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,37,0.01,4884.0,862.0,0.17649467649467648,0.8140508525614918,0.6173805127962261,0.1179878624764226,0.10397495205228664,1.0237662621493184,0.7814444599659599,0.017143622704727846,0.8283062645011601,0.5919940328194928,0.30318471337579617,0.4080059671805072,0.17169373549883993,0.16329966329966328,0.06848159273601448,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,38,0.01,4884.0,862.0,0.17649467649467648,0.8141154624045708,0.6170668254223455,0.11769609856221286,0.10314676634632769,1.0087455193482917,0.7819716996646034,0.01733242275788869,0.8283062645011601,0.5880159124813525,0.3011387600168705,0.41198408751864746,0.17169373549883993,0.16329966329966328,0.06581013758696541,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,39,0.01,4884.0,862.0,0.17649467649467648,0.8131771774959301,0.6167268632460896,0.11876024756998976,0.10566574239094553,1.0585518539322016,0.7832142372162446,0.017718225943390495,0.8097447795823666,0.6118846345101939,0.30898627711376714,0.3881153654898061,0.19025522041763343,0.1860269360269361,0.08349169087839442,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,40,0.01,4884.0,862.0,0.17649467649467648,0.8140906568398172,0.618656488222877,0.11644801073520193,0.1007897537775194,0.9631425286328482,0.7799349849081417,0.016426816398624842,0.845707656612529,0.555942317255097,0.28986083499005966,0.444057682744903,0.154292343387471,0.14057239057239057,0.05507270156683383,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,41,0.01,4884.0,862.0,0.17649467649467648,0.8141976668924166,0.6182221749422131,0.11778336137814435,0.10364994845591105,1.0223390536548616,0.7832912453209616,0.017341448859081954,0.8271461716937355,0.5947289905519642,0.30431071276141697,0.40527100944803585,0.1728538283062645,0.16329966329966328,0.0685611526151038,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,42,0.01,4884.0,862.0,0.17649467649467648,0.8146531085987625,0.6191517578841247,0.11741314992962518,0.10291845194535716,1.0165421802393027,0.7864658912712635,0.016959640888533477,0.8375870069605569,0.5788165091994033,0.298841059602649,0.4211834908005967,0.16241299303944312,0.16329966329966328,0.06702882990328078,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,43,0.01,4884.0,862.0,0.17649467649467648,0.8138045275347537,0.616858882414129,0.11664255846199727,0.1005883201642494,0.9590273761306201,0.7824172288830785,0.017067533611852544,0.8445475638051044,0.5596718050721035,0.2913165266106443,0.44032819492789654,0.15545243619489557,0.14057239057239057,0.06062753162764162,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,44,0.01,4884.0,862.0,0.17649467649467648,0.8115674117181488,0.6162567459832917,0.11752613094666481,0.10254675219644235,0.9753015989787568,0.7752762012386631,0.017566837993208972,0.8225058004640371,0.5855295872700149,0.2984006734006734,0.4144704127299851,0.1774941995359629,0.1860269360269361,0.07130763793771962,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,45,0.01,4884.0,862.0,0.17649467649467648,0.8140393150895134,0.6185688364881742,0.11810453557136096,0.10438676265440446,1.0362125166043894,0.7830979217544682,0.017370565529722645,0.8225058004640371,0.5994530084535057,0.30560344827586206,0.4005469915464943,0.1774941995359629,0.16329966329966328,0.07000092286564336,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,46,0.01,4884.0,862.0,0.17649467649467648,0.8145111976934287,0.618062334750141,0.11806432464437085,0.10423834774705555,1.0385609202786588,0.7858089557475659,0.017558440683795987,0.8283062645011601,0.5997016409746395,0.3072289156626506,0.4002983590253605,0.17169373549883993,0.16329966329966328,0.07030555240374081,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,47,0.01,4884.0,862.0,0.17649467649467648,0.8137243421045041,0.6177784765074723,0.11832771731666404,0.10481262421317768,1.0394569449678404,0.7814882453969126,0.016800111394667257,0.8271461716937355,0.5914967677772253,0.3026315789473684,0.40850323222277474,0.1728538283062645,0.16329966329966328,0.06648590989459224,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,48,0.1,4884.0,862.0,0.17649467649467648,0.7906742037125277,0.5707845218756022,0.11417729458107685,0.07319011450931538,0.18703862384329878,0.6249423139278694,0.01614970954424627,0.8677494199535963,0.4408254599701641,0.24958291624958293,0.5591745400298359,0.13225058004640367,0.15909090909090906,0.11844253791019985,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,49,0.01,4884.0,862.0,0.17649467649467648,0.813672711917401,0.6172376809041707,0.11865831497470111,0.10541363444090128,1.0399323187341174,0.7765567296778267,0.017379938547514042,0.814385150812065,0.6106414719045251,0.30952380952380953,0.3893585280954749,0.18561484918793503,0.16329966329966328,0.07134192147218839,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,50,0.01,4884.0,862.0,0.17649467649467648,0.814261988298696,0.6174648126488511,0.11857987127699547,0.10539269333813296,1.0516312776912107,0.7810791283920435,0.017430107943588347,0.8132250580046404,0.6113873694679264,0.30962897526501765,0.3886126305320736,0.1867749419953596,0.1860269360269361,0.07148350438785737,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,51,0.01,4884.0,862.0,0.17649467649467648,0.8125703064698682,0.6169705901765477,0.1178880554821755,0.10378851437292994,1.0020477133266035,0.7747923821091164,0.016537653364953882,0.8271461716937355,0.5805569368473397,0.2970833333333333,0.41944306315266033,0.1728538283062645,0.16329966329966328,0.06775179724271232,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,52,0.01,4884.0,862.0,0.17649467649467648,0.8139115375873531,0.6174174232515184,0.11777669166437466,0.10350186941737705,1.012369234939619,0.7803048891781512,0.01750161460915391,0.8271461716937355,0.5979612133267032,0.3060085836909871,0.40203878667329684,0.1728538283062645,0.16329966329966328,0.06191033872197643,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,53,0.01,4884.0,862.0,0.17649467649467648,0.814658300461153,0.6185865617760405,0.1180074242767025,0.10427458539628383,1.0355362014091691,0.7828957411215911,0.017130008380527487,0.8329466357308585,0.5957235206364992,0.30631399317406144,0.40427647936350075,0.16705336426914152,0.16329966329966328,0.06953745518159933,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,54,0.01,4884.0,862.0,0.17649467649467648,0.8149963483901188,0.619488376603693,0.11880759605155394,0.1062268730075846,1.0891002636811646,0.7895226442735419,0.01810185075442788,0.8132250580046404,0.6210840377921432,0.3150561797752809,0.37891596220785684,0.1867749419953596,0.2087542087542088,0.0726118213383598,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,55,0.01,4884.0,862.0,0.17649467649467648,0.8130877620880979,0.6164421422425103,0.11820460223501429,0.10428523943293568,1.0158041698390243,0.7766607412014327,0.01719402240979518,0.8259860788863109,0.5987071108901044,0.3061049011177988,0.4012928891098956,0.17401392111368907,0.1860269360269361,0.07485609767249406,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,56,0.01,4884.0,862.0,0.17649467649467648,0.8141186352093647,0.6175733574542459,0.11829191893175209,0.10466108978758974,1.0384484305551607,0.7824156688722215,0.017500519752570522,0.820185614849188,0.604425658876181,0.30765883376849434,0.39557434112381895,0.17981438515081205,0.16329966329966328,0.07084651244913792,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,57,0.01,4884.0,862.0,0.17649467649467648,0.8141849756732403,0.6182097782895012,0.11806956834945656,0.10439287780103909,1.0304426938917914,0.7796384587395131,0.017546317029746846,0.8190255220417634,0.6051715564395823,0.3077593722755013,0.3948284435604177,0.18097447795823662,0.16329966329966328,0.06902654877079675,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,58,0.01,4884.0,862.0,0.17649467649467648,0.8140419110207086,0.6179228450656729,0.1175107673774097,0.10296609421914739,1.0049177296436902,0.7820137765624163,0.01728849408353426,0.8329466357308585,0.587518647439085,0.3020614219604544,0.412481352560915,0.16705336426914152,0.16329966329966328,0.06851613334205035,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,59,0.1,4884.0,862.0,0.17649467649467648,0.7906912214836957,0.570564375202525,0.11433695592978335,0.07373683839743402,0.19208452320417885,0.6243743013947177,0.016013397236291204,0.8689095127610209,0.44107409249129786,0.24991658324991659,0.5589259075087021,0.1310904872389791,0.13636363636363635,0.09520474942182242,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,60,0.01,4884.0,862.0,0.17649467649467648,0.8143381356137532,0.6180256480158884,0.11828932560353085,0.10481510976260901,1.03579976724501,0.7774955177282954,0.01738213273746426,0.814385150812065,0.6061660865241174,0.30708661417322836,0.3938339134758826,0.18561484918793503,0.1860269360269361,0.06872334815332665,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,61,0.1,4884.0,862.0,0.17649467649467648,0.7911550278572261,0.5716020868424708,0.11401148041074402,0.07260541023445495,0.18295359462744265,0.6259550502931337,0.016509241170376686,0.8677494199535963,0.44405768274490304,0.25067024128686327,0.555942317255097,0.13225058004640367,0.13636363636363635,0.13502264137027697,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,62,0.01,4884.0,862.0,0.17649467649467648,0.8143589030633142,0.6183468720379246,0.11792900958448124,0.10403021229969701,1.0271611500913689,0.7820071188687787,0.017371636393648086,0.8236658932714617,0.5969666832421681,0.3045903045903046,0.40303331675783194,0.17633410672853833,0.16329966329966328,0.06374181592374237,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,63,0.01,4884.0,862.0,0.17649467649467648,0.813955379980871,0.6180868625494227,0.11807297682023808,0.10424035635760051,1.0378781459374988,0.7855584545247065,0.017072786536966315,0.8259860788863109,0.5902536051715565,0.3016949152542373,0.40974639482844355,0.17401392111368907,0.16329966329966328,0.06912326173740023,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,64,0.1,4884.0,862.0,0.17649467649467648,0.7900883885728263,0.5683723735963799,0.11465853776626682,0.07426417575576272,0.19635486577559705,0.6247979459278153,0.015918815243596774,0.8689095127610209,0.4351069119840875,0.24793114862628268,0.5648930880159124,0.1310904872389791,0.11363636363636365,0.11446963476549908,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,65,0.01,4884.0,862.0,0.17649467649467648,0.814459279069526,0.6187144138852225,0.11822814590565055,0.10479135605379312,1.0450072455109054,0.7826008188390876,0.0171698097962692,0.8236658932714617,0.6001989060169071,0.30629853321829165,0.39980109398309294,0.17633410672853833,0.16329966329966328,0.07061885735457811,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,66,0.01,4884.0,862.0,0.17649467649467648,0.814427839458385,0.6184122558337666,0.11874948187971507,0.106079665331759,1.0740486846141222,0.7836003591607387,0.017622920382566548,0.808584686774942,0.6183490800596718,0.31227598566308246,0.3816509199403282,0.191415313225058,0.2087542087542088,0.07361290879202932,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,67,0.01,4884.0,862.0,0.17649467649467648,0.8141295958077441,0.6187300701900755,0.11825272116125572,0.10491608329927436,1.047439020901349,0.7826452332935911,0.017480567700496063,0.820185614849188,0.6059174540029836,0.30846422338568935,0.3940825459970164,0.17981438515081205,0.16329966329966328,0.07163414857839288,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,68,0.01,4884.0,862.0,0.17649467649467648,0.8138884626433964,0.617372268874891,0.11745833600205004,0.10265786840808189,1.0046876471832211,0.7853359884783158,0.016831674911880718,0.8375870069605569,0.5701143709597215,0.29457364341085274,0.4298856290402785,0.16241299303944312,0.14057239057239057,0.06051485219852591,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,69,0.01,4884.0,862.0,0.17649467649467648,0.8122856193488021,0.6155656449858495,0.11909797256851135,0.10613837160706817,1.046865505413982,0.7748717427474637,0.017351127194895965,0.8155452436194895,0.6136250621581303,0.3114754098360656,0.3863749378418697,0.18445475638051045,0.16329966329966328,0.07371459808375257,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,70,0.01,4884.0,862.0,0.17649467649467648,0.814322271589783,0.617782136205978,0.11746268560118103,0.10269386647716659,1.0071406581059215,0.7852428423583981,0.017434465417594178,0.8317865429234339,0.58652411735455,0.30126050420168066,0.41347588264545,0.1682134570765661,0.14057239057239057,0.06584223034905994,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,71,0.01,4884.0,862.0,0.17649467649467648,0.815098166580328,0.6203055537489522,0.11737689664977682,0.10321014634742738,1.0238608424961864,0.7860765746622725,0.017648088242966528,0.8283062645011601,0.5977125808055693,0.30617495711835335,0.4022874191944307,0.17169373549883993,0.16329966329966328,0.06783617840000492,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,72,0.01,4884.0,862.0,0.17649467649467648,0.8140378729055161,0.6184829893087535,0.1178625798287898,0.1039242110297438,1.0243082462123343,0.7816025328050497,0.0172221667362557,0.8259860788863109,0.5957235206364992,0.3045337895637297,0.40427647936350075,0.17401392111368907,0.1860269360269361,0.06889587228115612,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,73,0.1,4884.0,862.0,0.17649467649467648,0.7898585044436573,0.5703431595014762,0.11482615977803581,0.07618428093072437,0.2192558073042951,0.6240472246081976,0.015750042825652764,0.8654292343387471,0.44952759820984584,0.252027027027027,0.5504724017901541,0.13457076566125292,0.15909090909090906,0.12796291709849947,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,74,0.01,4884.0,862.0,0.17649467649467648,0.8140447953887033,0.6177466595356359,0.11794092058583633,0.1039526444083072,1.0239662726607048,0.7816871915010472,0.01737197360851747,0.8271461716937355,0.5977125808055693,0.3058773058773059,0.4022874191944307,0.1728538283062645,0.16329966329966328,0.06877187940790289,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,75,0.01,4884.0,862.0,0.17649467649467648,0.8147027197282695,0.6187185608677851,0.11797203642035635,0.10426464413186402,1.0362942574227971,0.7828491297994271,0.017315231542958442,0.8248259860788864,0.6006961710591745,0.3068623219680621,0.3993038289408255,0.17517401392111365,0.16329966329966328,0.06922127709226825,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,76,0.01,4884.0,862.0,0.17649467649467648,0.8143476540281352,0.6183597889911118,0.11803506039712094,0.10429607354182167,1.032691596352963,0.7818492133056174,0.017340552931591088,0.8271461716937355,0.5987071108901044,0.3064030941125913,0.4012928891098956,0.1728538283062645,0.16329966329966328,0.06951636968635384,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,77,0.01,4884.0,862.0,0.17649467649467648,0.8140874840350232,0.6178446691872963,0.11791270418282329,0.10386777344199884,1.0243553613672314,0.7826170613064917,0.01721380555365106,0.8271461716937355,0.5942317255096967,0.3040511727078891,0.4057682744903033,0.1728538283062645,0.16329966329966328,0.06870615387428505,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,78,0.01,4884.0,862.0,0.17649467649467648,0.8137895288211818,0.617194036108132,0.11817094129498072,0.10435448052570093,1.0259849005928514,0.7791211542963967,0.017259466047517276,0.8236658932714617,0.5979612133267032,0.30511388053287497,0.40203878667329684,0.17633410672853833,0.16329966329966328,0.06980833955707551,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,79,0.1,4884.0,862.0,0.17649467649467648,0.79034769325554,0.5702723352057044,0.11445677152012175,0.07438000329000061,0.19254604159789881,0.6199513247631999,0.01696286041367009,0.8631090487238979,0.4644455494778717,0.2567287784679089,0.5355544505221284,0.13689095127610207,0.13636363636363635,0.11021536821461585,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,80,0.1,4884.0,862.0,0.17649467649467648,0.7911406060172532,0.5711451757056988,0.11397640773645117,0.07196830416926198,0.17551924489512294,0.6260568648703299,0.016561486658290436,0.8689095127610209,0.4420686225758329,0.2502505846976278,0.5579313774241671,0.1310904872389791,0.15909090909090906,0.10308071995737078,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,81,0.01,4884.0,862.0,0.17649467649467648,0.8140995983806005,0.6170803256730151,0.11801022755450699,0.10389079387711007,1.0228524763273363,0.7821463583026386,0.0173139485291112,0.8236658932714617,0.5954748881153655,0.30380830124090713,0.40452511188463447,0.17633410672853833,0.16329966329966328,0.06900477919060416,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,82,0.01,4884.0,862.0,0.17649467649467648,0.8136078136375227,0.6175489712492541,0.11789711893794963,0.10376954569476506,1.0171228799139274,0.7810079122237651,0.017224227890313935,0.8294663573085846,0.5939830929885629,0.3045144804088586,0.4060169070114371,0.17053364269141535,0.16329966329966328,0.06823003874448522,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,83,0.01,4884.0,862.0,0.17649467649467648,0.813501957332121,0.6176158355657758,0.11871034073425005,0.10582676385464315,1.0514442956789583,0.7781198324057579,0.017593496508632556,0.8109048723897911,0.6158627548483342,0.3114973262032086,0.3841372451516658,0.18909512761020886,0.1860269360269361,0.07070352640839678,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,84,0.01,4884.0,862.0,0.17649467649467648,0.8140918105870151,0.6181244613160494,0.11782699966068104,0.10379430658211579,1.0185944432437513,0.7807756570688287,0.01674790434981351,0.8306264501160093,0.5835405271009448,0.29945629443747385,0.41645947289905516,0.16937354988399067,0.14057239057239057,0.06266374368128459,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,85,0.01,4884.0,862.0,0.17649467649467648,0.8143767861448807,0.6182331254310219,0.1180444956086675,0.10421328619803208,1.0333462450658317,0.7834284337781743,0.01706678536246977,0.8317865429234339,0.5937344604674292,0.30497660569970225,0.40626553953257083,0.1682134570765661,0.16329966329966328,0.06926111089189387,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,86,0.01,4884.0,862.0,0.17649467649467648,0.8134174453498796,0.6178033906779501,0.11846255229031054,0.10512841236524365,1.0432925435331284,0.7804204314853316,0.01803273202100652,0.8097447795823666,0.6176031824962706,0.31216457960644006,0.38239681750372945,0.19025522041763343,0.1860269360269361,0.07228590937477218,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,87,0.01,4884.0,862.0,0.17649467649467648,0.8130496884305692,0.6168425136160731,0.11813190701741207,0.10412476263344667,1.0204370443429203,0.780972560449051,0.016847412687382265,0.8317865429234339,0.5850323222277474,0.30050293378038556,0.41496767777225263,0.1682134570765661,0.16329966329966328,0.0697658418138755,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,88,0.01,4884.0,862.0,0.17649467649467648,0.8127387535607522,0.6155028417545882,0.11812262127952396,0.10383841380804586,1.0001571696458424,0.774287670586903,0.01684309758716247,0.8306264501160093,0.5870213823968174,0.30122002524190156,0.41297861760318255,0.16937354988399067,0.16329966329966328,0.0632428288010659,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,89,0.01,4884.0,862.0,0.17649467649467648,0.8141039249325923,0.6185488322701931,0.1178111337564341,0.10373580468092794,1.0271398378425354,0.7849128583057865,0.017192327084970916,0.8317865429234339,0.5885131775236201,0.3022765598650928,0.4114868224763799,0.1682134570765661,0.16329966329966328,0.06352952901476872,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,90,0.01,4884.0,862.0,0.17649467649467648,0.8145025445894448,0.6185488239662155,0.11763319507113987,0.10335236370522526,1.0192722428302825,0.783931142854163,0.017223593649797437,0.8306264501160093,0.5890104425658876,0.30223723089911353,0.41098955743411236,0.16937354988399067,0.16329966329966328,0.06743812541207649,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,91,0.01,4884.0,862.0,0.17649467649467648,0.8128030749670316,0.6153915621318393,0.11809484038976749,0.10370380239309557,1.0055501517362941,0.778056503486163,0.01695602795376482,0.8259860788863109,0.5852809547488812,0.2991596638655462,0.4147190452511188,0.17401392111368907,0.16329966329966328,0.06772809262857893,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,92,0.01,4884.0,862.0,0.17649467649467648,0.8140150863983588,0.6179442997275955,0.1180118797092082,0.10411001160739934,1.026518189753657,0.7816035494782544,0.017199000622947533,0.8294663573085846,0.594977623073098,0.3050341296928328,0.405022376926902,0.17053364269141535,0.16329966329966328,0.06925822742439611,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,93,0.01,4884.0,862.0,0.17649467649467648,0.8148743396239477,0.6197066297531785,0.11773457396734112,0.1038561830968896,1.0318592428695577,0.7846982245716754,0.017551717498318985,0.8259860788863109,0.601193436101442,0.307426597582038,0.39880656389855795,0.17401392111368907,0.1860269360269361,0.06337466241744764,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,94,0.1,4884.0,862.0,0.17649467649467648,0.7883814195936272,0.5657178509187261,0.11454260849296084,0.07100731578520308,0.14397012786647762,0.6171375401077821,0.016270691739030747,0.87122969837587,0.43212332173048235,0.24744645799011533,0.5678766782695177,0.12877030162412995,0.09090909090909094,0.16794019101587024,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,95,0.1,4884.0,862.0,0.17649467649467648,0.7910736886797786,0.5715617554722184,0.11429986263092826,0.07431817718609794,0.20200000816262173,0.6255916975226882,0.016289307545323515,0.8665893271461717,0.44952759820984584,0.25227963525835867,0.5504724017901541,0.13341067285382835,0.15909090909090906,0.1116234732582795,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,96,0.01,4884.0,862.0,0.17649467649467648,0.8143066960026122,0.6185021213803964,0.1175942129895728,0.10324175320776349,1.0132741527395166,0.7831633949732303,0.017061083033910275,0.8329466357308585,0.5862754848334162,0.30142737195633923,0.4137245151665838,0.16705336426914152,0.16329966329966328,0.06834125123011009,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,97,0.01,4884.0,862.0,0.17649467649467648,0.813961725590459,0.6176761584718579,0.11806733963305169,0.10419804408855668,1.0259255378317873,0.7802689581370449,0.01724558776842349,0.8259860788863109,0.5984584783689707,0.30597335625268585,0.4015415216310293,0.17401392111368907,0.16329966329966328,0.06944184449253399,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,98,0.01,4884.0,862.0,0.17649467649467648,0.8140473913198983,0.6176978012648429,0.11807573685245493,0.10421450067869363,1.0281781472765552,0.7812806532502226,0.0172492252208587,0.8236658932714617,0.5972153157633019,0.30472103004291845,0.4027846842366981,0.17633410672853833,0.16329966329966328,0.06931317477000588,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,99,0.01,4884.0,862.0,0.17649467649467648,0.8126778933960664,0.6158332192263234,0.11791348205907747,0.10352536983611964,0.9969138446711279,0.7758579319351844,0.01821211577696442,0.8132250580046404,0.6071606166086524,0.3073213502849627,0.3928393833913476,0.1867749419953596,0.1860269360269361,0.06812807545021493,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,100,0.01,4884.0,862.0,0.17649467649467648,0.8137699151188187,0.6175091799595414,0.11776319593672807,0.10362932468212616,1.0067600914958084,0.7764557282317712,0.017416487956321135,0.8248259860788864,0.5977125808055693,0.3052812365822241,0.4022874191944307,0.17517401392111365,0.2087542087542088,0.06230161734897281,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,101,0.01,4884.0,862.0,0.17649467649467648,0.8140508525614918,0.6180663954590462,0.11781373490344227,0.1036607751754716,1.0211098149580176,0.7830014729789619,0.017295193187686582,0.8294663573085846,0.5922426653406265,0.3036093418259023,0.40775733465937347,0.17053364269141535,0.16329966329966328,0.06829187094527568,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,102,0.01,4884.0,862.0,0.17649467649467648,0.8135951224183464,0.6172013455150507,0.11776741830202159,0.10341443711355526,1.010501184517711,0.781161882342147,0.017333196331147483,0.8271461716937355,0.5914967677772253,0.3026315789473684,0.40850323222277474,0.1728538283062645,0.16329966329966328,0.06169532606428593,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,103,0.01,4884.0,862.0,0.17649467649467648,0.8139946073855974,0.6172384183937983,0.1176522793799867,0.10305848899858795,1.0064503202391961,0.7817669978427562,0.016660562567602923,0.8352668213457076,0.5740924912978618,0.2959309494451295,0.4259075087021382,0.16473317865429238,0.16329966329966328,0.06682925099584637,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,104,0.01,4884.0,862.0,0.17649467649467648,0.8142562195627068,0.618314894396851,0.11789459472347748,0.10394127318508312,1.0238562993468596,0.7812450017620626,0.01724316040114723,0.8259860788863109,0.5947289905519642,0.3040136635354398,0.40527100944803585,0.17401392111368907,0.16329966329966328,0.06879271433180144,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,105,0.1,4884.0,862.0,0.17649467649467648,0.7910976289341337,0.5722559154103776,0.1141816069632951,0.07420334703601565,0.2034385290434035,0.6270381116519785,0.01637427772223107,0.8677494199535963,0.4477871705619095,0.25193667901650385,0.5522128294380906,0.13225058004640367,0.15909090909090906,0.11717879125834813,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,106,0.01,4884.0,862.0,0.17649467649467648,0.8141278651869475,0.61793146404256,0.11791105485347086,0.10390486024079722,1.024293303459717,0.78204292141767,0.017201814435076086,0.8283062645011601,0.5939830929885629,0.3042181508308479,0.4060169070114371,0.17169373549883993,0.16329966329966328,0.06879213371690339,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,107,0.01,4884.0,862.0,0.17649467649467648,0.8146052280900522,0.6178730601638247,0.11860242067361,0.10551898196507944,1.0565348044974299,0.781051349739231,0.016918474046385707,0.820185614849188,0.6031824962705122,0.3069908814589666,0.39681750372948776,0.17981438515081205,0.16329966329966328,0.06667471389906407,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,108,0.01,4884.0,862.0,0.17649467649467648,0.8150246151964659,0.619674384199747,0.11682576766151788,0.10173207417402258,0.9887606329047643,0.7827469620936626,0.017693901078641803,0.834106728538283,0.587518647439085,0.30235492010092513,0.412481352560915,0.16589327146171695,0.16329966329966328,0.05709656110047938,patient,patient,max_image_outcome,max_calibrated_image_probability
