backbone,direction,source,target,split_index,attribute,outcome,method,status,auroc,target_local_auroc,transport_penalty,best_C,source_train_n,n,n_negative,n_positive,coordinate_space
vits16,mbrset_to_brset,mbrset,brset,2,age65,0,ot_entropic,complete,0.6654571336484745,0.9208337809769374,0.2553766473284629,0.1,591,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,2,age65,1,unaligned,complete,0.5238948296769926,0.7863521111233602,0.2624572814463676,0.1,179,381,193,188,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,2,age65,1,mean_variance,complete,0.5270091500385845,0.7863521111233602,0.2593429610847757,0.1,179,381,193,188,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,2,age65,1,coral,complete,0.5925752397751075,0.7863521111233602,0.19377687134825272,0.1,179,381,193,188,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,2,age65,1,subspace,complete,0.5150203946643149,0.7863521111233602,0.2713317164590453,0.1,179,381,193,188,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,2,age65,1,ot_gaussian,complete,0.5931540072759344,0.7863521111233602,0.19319810384742586,0.1,179,381,193,188,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,2,age65,1,ot_entropic,complete,0.6096626612280895,0.7863521111233602,0.1766894498952707,0.1,179,381,193,188,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,3,sex,0,unaligned,complete,0.6415157581545694,0.733410777255363,0.09189501910079356,0.1,4772,988,656,332,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,3,sex,0,mean_variance,complete,0.630303225095504,0.733410777255363,0.103107552159859,0.1,4772,988,656,332,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,3,sex,0,coral,complete,0.6258586173964149,0.733410777255363,0.10755215985894806,0.1,4772,988,656,332,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,3,sex,0,subspace,complete,0.5180447399353512,0.733410777255363,0.2153660373200118,0.1,4772,988,656,332,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,3,sex,0,ot_gaussian,complete,0.626166250367323,0.733410777255363,0.10724452688803998,0.1,4772,988,656,332,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,3,sex,0,ot_entropic,complete,0.5764766382603586,0.733410777255363,0.1569341389950044,0.1,4772,988,656,332,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,3,sex,1,unaligned,complete,0.5933126702357471,0.6298018221095144,0.036489151873767334,0.01,333,299,182,117,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,3,sex,1,mean_variance,complete,0.6002629848783694,0.6298018221095144,0.029538837231145032,0.01,333,299,182,117,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,3,sex,1,coral,complete,0.5758899220437682,0.6298018221095144,0.0539119000657462,0.01,333,299,182,117,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,3,sex,1,subspace,complete,0.49070160608622154,0.6298018221095144,0.13910021602329287,0.01,333,299,182,117,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,3,sex,1,ot_gaussian,complete,0.5819010049779282,0.6298018221095144,0.047900817131586226,0.01,333,299,182,117,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,3,sex,1,ot_entropic,complete,0.5671550671550671,0.6298018221095144,0.06264675495444727,0.01,333,299,182,117,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,3,sex,0,unaligned,complete,0.5787721943401227,0.7551827505623655,0.17641055622224278,10.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,3,sex,0,mean_variance,complete,0.5709431410305202,0.7551827505623655,0.18423960953184526,10.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,3,sex,0,coral,complete,0.5770429913363057,0.7551827505623655,0.17813975922605985,10.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,3,sex,0,subspace,complete,0.4182828432507775,0.7551827505623655,0.336899907311588,10.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,3,sex,0,ot_gaussian,complete,0.579087588659948,0.7551827505623655,0.17609516190241747,10.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,3,sex,0,ot_entropic,complete,0.5581003706996652,0.7551827505623655,0.19708237986270027,10.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,3,sex,1,unaligned,complete,0.5910890310402684,0.676397336409396,0.08530830536912759,1.0,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,3,sex,1,mean_variance,complete,0.6032534605704698,0.676397336409396,0.07314387583892623,1.0,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,3,sex,1,coral,complete,0.5941956795302014,0.676397336409396,0.08220165687919467,1.0,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,3,sex,1,subspace,complete,0.47122745385906045,0.676397336409396,0.20516988255033558,1.0,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,3,sex,1,ot_gaussian,complete,0.5947462248322147,0.676397336409396,0.0816511115771813,1.0,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,3,sex,1,ot_entropic,complete,0.5262426593959731,0.676397336409396,0.1501546770134229,1.0,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,3,age65,0,unaligned,complete,0.5950210070859723,0.8796095399343659,0.2845885328483936,0.1,3125,986,555,431,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,3,age65,0,mean_variance,complete,0.5725089358500031,0.8796095399343659,0.3071006040843628,0.1,3125,986,555,431,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,3,age65,0,coral,complete,0.5970736397650551,0.8796095399343659,0.28253590016931074,0.1,3125,986,555,431,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,3,age65,0,subspace,complete,0.6778453627641563,0.8796095399343659,0.20176417717020956,0.1,3125,986,555,431,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,3,age65,0,ot_gaussian,complete,0.6003804268305428,0.8796095399343659,0.27922911310382303,0.1,3125,986,555,431,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,3,age65,0,ot_entropic,complete,0.6191342154219185,0.8796095399343659,0.26047532451244737,0.1,3125,986,555,431,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,3,age65,1,unaligned,complete,0.6521698068659395,0.7620059498512538,0.1098361429853143,0.001,229,298,181,117,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,3,age65,1,mean_variance,complete,0.6567974689521652,0.7620059498512538,0.10520848089908863,0.001,229,298,181,117,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,3,age65,1,coral,complete,0.595079567455258,0.7620059498512538,0.16692638239599578,0.001,229,298,181,117,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,3,age65,1,subspace,complete,0.5184398167823582,0.7620059498512538,0.24356613306889563,0.001,229,298,181,117,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,3,age65,1,ot_gaussian,complete,0.6083014591301885,0.7620059498512538,0.1537044907210653,0.001,229,298,181,117,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,3,age65,1,ot_entropic,complete,0.6327619587288096,0.7620059498512538,0.12924399112244422,0.001,229,298,181,117,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,3,age65,0,unaligned,complete,0.7676046292317242,0.9181943250728167,0.1505896958410925,0.01,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,3,age65,0,mean_variance,complete,0.7650761889414124,0.9181943250728167,0.15311813613140435,0.01,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,3,age65,0,coral,complete,0.6523252100940649,0.9181943250728167,0.2658691149787519,0.01,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,3,age65,0,subspace,complete,0.7045529830969774,0.9181943250728167,0.21364134197583928,0.01,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,3,age65,0,ot_gaussian,complete,0.675845001909946,0.9181943250728167,0.24234932316287072,0.01,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,3,age65,0,ot_entropic,complete,0.6931300136083656,0.9181943250728167,0.22506431146445116,0.01,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,3,age65,1,unaligned,complete,0.572180575460258,0.8148495204497851,0.24266894498952707,0.01,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,3,age65,1,mean_variance,complete,0.5854646676220924,0.8148495204497851,0.22938485282769272,0.01,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,3,age65,1,coral,complete,0.6099107044427297,0.8148495204497851,0.20493881600705544,0.01,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,3,age65,1,subspace,complete,0.7257468856796384,0.8148495204497851,0.08910263477014668,0.01,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,3,age65,1,ot_gaussian,complete,0.5956068790651528,0.8148495204497851,0.21924264138463234,0.01,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,3,age65,1,ot_entropic,complete,0.5976463454966376,0.8148495204497851,0.21720317495314745,0.01,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,4,sex,0,unaligned,complete,0.6395322142227446,0.7352014766382605,0.09566926241551588,0.1,4770,988,656,332,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,4,sex,0,mean_variance,complete,0.6332004848662945,0.7352014766382605,0.10200099177196598,0.1,4770,988,656,332,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,4,sex,0,coral,complete,0.6117442330296797,0.7352014766382605,0.12345724360858079,0.1,4770,988,656,332,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,4,sex,0,subspace,complete,0.44014013370555394,0.7352014766382605,0.2950613429327066,0.1,4770,988,656,332,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,4,sex,0,ot_gaussian,complete,0.6095862106964443,0.7352014766382605,0.12561526594181627,0.1,4770,988,656,332,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,4,sex,0,ot_entropic,complete,0.5851316852776962,0.7352014766382605,0.1500697913605643,0.1,4770,988,656,332,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,4,sex,1,unaligned,complete,0.6014370245139475,0.6346858269935194,0.03324880247957185,0.01,332,299,182,117,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,4,sex,1,mean_variance,complete,0.5947215177984408,0.6346858269935194,0.03996430919507854,0.01,332,299,182,117,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,4,sex,1,coral,complete,0.565605334836104,0.6346858269935194,0.06908049215741541,0.01,332,299,182,117,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,4,sex,1,subspace,complete,0.47233962618578,0.6346858269935194,0.16234620080773937,0.01,332,299,182,117,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,4,sex,1,ot_gaussian,complete,0.5758429604583452,0.6346858269935194,0.05884286653517423,0.01,332,299,182,117,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,4,sex,1,ot_entropic,complete,0.5718981872828027,0.6346858269935194,0.06278763971071666,0.01,332,299,182,117,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,4,sex,0,unaligned,complete,0.611253963009928,0.7635466381421722,0.1522926751322442,0.1,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,4,sex,0,mean_variance,complete,0.6144454242316768,0.7635466381421722,0.14910121391049536,0.1,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,4,sex,0,coral,complete,0.5967746376001852,0.7635466381421722,0.16677200054198693,0.1,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,4,sex,0,subspace,complete,0.48893103593470894,0.7635466381421722,0.2746156022074632,0.1,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,4,sex,0,ot_gaussian,complete,0.6020961913537961,0.7635466381421722,0.16145044678837606,0.1,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,4,sex,0,ot_entropic,complete,0.5596182311682465,0.7635466381421722,0.20392840697392567,0.1,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,4,sex,1,unaligned,complete,0.5184432676174496,0.6900823196308724,0.17163905201342278,0.1,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,4,sex,1,mean_variance,complete,0.5339634018456376,0.6900823196308724,0.1561189177852348,0.1,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,4,sex,1,coral,complete,0.5669567953020134,0.6900823196308724,0.12312552432885904,0.1,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,4,sex,1,subspace,complete,0.47259070889261745,0.6900823196308724,0.21749161073825496,0.1,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,4,sex,1,ot_gaussian,complete,0.5747299706375839,0.6900823196308724,0.1153523489932885,0.1,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,4,sex,1,ot_entropic,complete,0.5617921560402684,0.6900823196308724,0.12829016359060397,0.1,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,4,age65,0,unaligned,complete,0.6245981480320227,0.8823854016429422,0.2577872536109195,0.1,3173,986,555,431,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,4,age65,0,mean_variance,complete,0.5953721703141657,0.8823854016429422,0.28701323132877654,0.1,3173,986,555,431,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,4,age65,0,coral,complete,0.6050584226918333,0.8823854016429422,0.2773269789511089,0.1,3173,986,555,431,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,4,age65,0,subspace,complete,0.34934470433310344,0.8823854016429422,0.5330406973098387,0.1,3173,986,555,431,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,4,age65,0,ot_gaussian,complete,0.6137037269287848,0.8823854016429422,0.2686816747141574,0.1,3173,986,555,431,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,4,age65,0,ot_entropic,complete,0.6341171798248363,0.8823854016429422,0.24826822181810593,0.1,3173,986,555,431,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,4,age65,1,unaligned,complete,0.6520753647825471,0.7409453652547574,0.08887000047221028,0.0001,230,298,181,117,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,4,age65,1,mean_variance,complete,0.6552863956178873,0.7409453652547574,0.08565896963687014,0.0001,230,298,181,117,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,4,age65,1,coral,complete,0.5943240307881191,0.7409453652547574,0.14662133446663828,0.0001,230,298,181,117,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,4,age65,1,subspace,complete,0.5035651886480617,0.7409453652547574,0.23738017660669575,0.0001,230,298,181,117,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,4,age65,1,ot_gaussian,complete,0.6169429097605893,0.7409453652547574,0.1240024554941681,0.0001,230,298,181,117,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,4,age65,1,ot_entropic,complete,0.6273315389337489,0.7409453652547574,0.11361382632100847,0.0001,230,298,181,117,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,4,age65,0,unaligned,complete,0.8026158800076397,0.921527180919639,0.11891130091199931,0.1,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,4,age65,0,mean_variance,complete,0.7974469393114646,0.921527180919639,0.12408024160817444,0.1,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,4,age65,0,coral,complete,0.6562268717471231,0.921527180919639,0.2653003091725159,0.1,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,4,age65,0,subspace,complete,0.6717257854653106,0.921527180919639,0.24980139545432845,0.1,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,4,age65,0,ot_gaussian,complete,0.6842407069187796,0.921527180919639,0.23728647400085945,0.1,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,4,age65,0,ot_entropic,complete,0.717592244425345,0.921527180919639,0.20393493649429406,0.1,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,4,age65,1,unaligned,complete,0.6740160952485945,0.8157314518796164,0.14171535663102186,0.01,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,4,age65,1,mean_variance,complete,0.6780123470400177,0.8157314518796164,0.1377191048395987,0.01,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,4,age65,1,coral,complete,0.6592713041561018,0.8157314518796164,0.15646014772351458,0.01,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,4,age65,1,subspace,complete,0.5638297872340425,0.8157314518796164,0.25190166464557384,0.01,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,4,age65,1,ot_gaussian,complete,0.6675118509535884,0.8157314518796164,0.14821960092602793,0.01,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,4,age65,1,ot_entropic,complete,0.6578106052254437,0.8157314518796164,0.15792084665417272,0.01,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,0,sex,0,unaligned,complete,0.545442440493682,0.7117433147223039,0.16630087422862194,0.1,4772,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,0,sex,0,mean_variance,complete,0.5564253967087864,0.7117433147223039,0.15531791801351746,0.1,4772,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,0,sex,0,coral,complete,0.6047788715838965,0.7117433147223039,0.10696444313840736,0.1,4772,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,0,sex,0,subspace,complete,0.47270790478989133,0.7117433147223039,0.23903540993241257,0.1,4772,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,0,sex,0,ot_gaussian,complete,0.6043243094328534,0.7117433147223039,0.10741900528945048,0.1,4772,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,0,sex,0,ot_entropic,complete,0.5766052012929768,0.7117433147223039,0.13513811342932713,0.1,4772,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,0,sex,1,unaligned,complete,0.4657180426411196,0.6651638959331267,0.19944585329200715,1.0,332,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,0,sex,1,mean_variance,complete,0.45346106884568427,0.6651638959331267,0.21170282708744248,1.0,332,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,0,sex,1,coral,complete,0.4712125481356251,0.6651638959331267,0.19395134779750167,1.0,332,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,0,sex,1,subspace,complete,0.4531323377477224,0.6651638959331267,0.21203155818540437,1.0,332,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,0,sex,1,ot_gaussian,complete,0.48159105851413553,0.6651638959331267,0.18357283741899122,1.0,332,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,0,sex,1,ot_entropic,complete,0.5169531323377478,0.6651638959331267,0.148210763595379,1.0,332,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,0,sex,0,unaligned,complete,0.5648212252684698,0.7346093779943565,0.16978815272588677,1.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,0,sex,0,mean_variance,complete,0.5741092978299467,0.7346093779943565,0.16050008016440986,1.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,0,sex,0,coral,complete,0.5630073367979473,0.7346093779943565,0.1716020411964092,1.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,0,sex,0,subspace,complete,0.48261053106627305,0.7346093779943565,0.2519988469280835,1.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,0,sex,0,ot_gaussian,complete,0.5646543510380616,0.7346093779943565,0.16995502695629494,1.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,0,sex,0,ot_entropic,complete,0.5559019899667628,0.7346093779943565,0.17870738802759378,1.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,0,sex,1,unaligned,complete,0.5064099203020135,0.6352899538590603,0.1288800335570468,0.1,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,0,sex,1,mean_variance,complete,0.5057676174496645,0.6352899538590603,0.1295223364093958,0.1,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,0,sex,1,coral,complete,0.4918860109060403,0.6352899538590603,0.14340394295302,0.1,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,0,sex,1,subspace,complete,0.5594588926174495,0.6352899538590603,0.07583106124161076,0.1,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,0,sex,1,ot_gaussian,complete,0.48598731124161076,0.6352899538590603,0.14930264261744952,0.1,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,0,sex,1,ot_entropic,complete,0.46028208892617445,0.6352899538590603,0.17500786493288584,0.1,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,0,age65,0,unaligned,complete,0.5493739679354529,0.8620053928638615,0.31263142492840856,0.1,3155,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,0,age65,0,mean_variance,complete,0.5461591521916348,0.8620053928638615,0.31584624067222666,0.1,3155,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,0,age65,0,coral,complete,0.5401392111368909,0.8620053928638615,0.32186618172697057,0.1,3155,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,0,age65,0,subspace,complete,0.5821951882276708,0.8620053928638615,0.27981020463619066,0.1,3155,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,0,age65,0,ot_gaussian,complete,0.5371585042118685,0.8620053928638615,0.32484688865199296,0.1,3155,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,0,age65,0,ot_entropic,complete,0.5269580485357748,0.8620053928638615,0.3350473443280867,0.1,3155,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,0,age65,1,unaligned,complete,0.6073098172545686,0.774141757567172,0.1668319403126034,0.01,235,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,0,age65,1,mean_variance,complete,0.6085375643386692,0.774141757567172,0.16560419322850273,0.01,235,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,0,age65,1,coral,complete,0.5108372290692732,0.774141757567172,0.26330452849789876,0.01,235,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,0,age65,1,subspace,complete,0.6115597110072248,0.774141757567172,0.16258204655994712,0.01,235,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,0,age65,1,ot_gaussian,complete,0.5192425744911933,0.774141757567172,0.2548991830759787,0.01,235,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,0,age65,1,ot_entropic,complete,0.45450252632573074,0.774141757567172,0.3196392312414412,0.01,235,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,0,age65,0,unaligned,complete,0.6685860132263763,0.9095646516735901,0.2409786384472138,0.1,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
