backbone,attribute,target,direction,n_splits,statistic,method,estimate,ci_low,ci_high,p_value_above_zero,valid_replicates,coordinate_space
convnext_tiny,sex,mbrset,brset_to_mbrset_sizematched,5,transport_penalty,mean_variance,0.15087359340034337,0.11903633122946328,0.18146249840003964,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,mbrset,brset_to_mbrset_sizematched,5,external_auroc,coral,0.5852214680196246,0.5610104218190717,0.6111634190338422,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,mbrset,brset_to_mbrset_sizematched,5,transport_penalty,coral,0.12542962084930181,0.09315352459682272,0.1552505388157841,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,mbrset,brset_to_mbrset_sizematched,5,external_auroc,subspace,0.4996614061478438,0.4835064300316615,0.515972534904011,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,mbrset,brset_to_mbrset_sizematched,5,transport_penalty,subspace,0.2109896827210826,0.17870232653732082,0.24231944003926692,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,mbrset,brset_to_mbrset_sizematched,5,external_auroc,ot_gaussian,0.5840844943151315,0.5591359027374868,0.6094660002201295,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,mbrset,brset_to_mbrset_sizematched,5,transport_penalty,ot_gaussian,0.12656659455379488,0.0947939054376948,0.15705946438150167,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,mbrset,brset_to_mbrset_sizematched,5,external_auroc,ot_entropic,0.5517931654007049,0.5250621198256654,0.5784482876446754,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,mbrset,brset_to_mbrset_sizematched,5,transport_penalty,ot_entropic,0.1588579234682216,0.1256921138232091,0.19284385159721618,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,mbrset,brset_to_mbrset_sizematched,5,aligned_minus_unaligned_external_auroc,mean_variance,-0.002455735631023026,-0.006339496777920877,0.0014769007746176892,0.8765617191404298,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,mbrset,brset_to_mbrset_sizematched,5,aligned_minus_unaligned_external_auroc,coral,0.022988236920018494,0.0070321663321080054,0.03925446507294884,0.0024987506246876563,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,mbrset,brset_to_mbrset_sizematched,5,aligned_minus_unaligned_external_auroc,subspace,-0.0625718249517623,-0.0929874297257564,-0.034387185299660616,1.0,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,mbrset,brset_to_mbrset_sizematched,5,aligned_minus_unaligned_external_auroc,ot_gaussian,0.021851263215525385,0.0064178642247791785,0.03750648681563903,0.0029985007496251873,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,mbrset,brset_to_mbrset_sizematched,5,aligned_minus_unaligned_external_auroc,ot_entropic,-0.010440065698901269,-0.03720285337059957,0.0166997748642456,0.7791104447776112,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,mbrset,brset_to_mbrset_sizematched,5,sizematched_minus_full_external_auroc,unaligned,0.0004613806337074172,-0.021363789296000437,0.022578587229757353,0.4702648675662169,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,mbrset,brset_to_mbrset_sizematched,5,sizematched_minus_full_transport_penalty,unaligned,-0.011545678277370575,-0.03432789097122495,0.010639371411473494,0.8580709645177411,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,brset,mbrset_to_brset,5,target_local_auroc,target_local,0.7357276779900798,0.7246149736577189,0.7457527835193396,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,brset,mbrset_to_brset,5,external_auroc,unaligned,0.5528033463819952,0.5412121703145287,0.563735552317742,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,brset,mbrset_to_brset,5,transport_penalty,unaligned,0.18292433160808458,0.16931618958646058,0.19710708745202668,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,brset,mbrset_to_brset,5,external_auroc,mean_variance,0.5607312194252211,0.5500875729912714,0.5704976788655963,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,brset,mbrset_to_brset,5,transport_penalty,mean_variance,0.17499645856485874,0.16208243448842938,0.18844560521149567,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,brset,mbrset_to_brset,5,external_auroc,coral,0.561470725925359,0.5504324872962997,0.5726641286373484,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,brset,mbrset_to_brset,5,transport_penalty,coral,0.17425695206472086,0.16094222597613383,0.18762096625284788,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,brset,mbrset_to_brset,5,external_auroc,subspace,0.4951228778810479,0.48957856695119906,0.5005928534064386,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,brset,mbrset_to_brset,5,transport_penalty,subspace,0.24060480010903185,0.22789657590050508,0.25244958252141725,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,brset,mbrset_to_brset,5,external_auroc,ot_gaussian,0.5654537377718387,0.5544614858998327,0.5767235571418938,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,brset,mbrset_to_brset,5,transport_penalty,ot_gaussian,0.170273940218241,0.15699016933429333,0.18305461667189413,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,brset,mbrset_to_brset,5,external_auroc,ot_entropic,0.5427708048521046,0.5320394422552146,0.5541886548221991,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,brset,mbrset_to_brset,5,transport_penalty,ot_entropic,0.19295687313797527,0.17821363742731308,0.20719046075182207,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,brset,mbrset_to_brset,5,aligned_minus_unaligned_external_auroc,mean_variance,0.007927873043225814,0.004310810764783613,0.011720279567284213,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,brset,mbrset_to_brset,5,aligned_minus_unaligned_external_auroc,coral,0.008667379543363713,0.0007100451295962649,0.016814617741835864,0.01649175412293853,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,brset,mbrset_to_brset,5,aligned_minus_unaligned_external_auroc,subspace,-0.05768046850094728,-0.07077846450158468,-0.044478158126084515,1.0,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,brset,mbrset_to_brset,5,aligned_minus_unaligned_external_auroc,ot_gaussian,0.01265039138984353,0.0038027208769397312,0.021451948058292213,0.0014992503748125937,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,sex,brset,mbrset_to_brset,5,aligned_minus_unaligned_external_auroc,ot_entropic,-0.010032541529890679,-0.021929785783203325,0.0023837078855664484,0.9385307346326837,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset,5,target_local_auroc,target_local,0.8555805696604253,0.8352771849716704,0.8751682051539651,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset,5,external_auroc,unaligned,0.5611403125991749,0.5309002967554998,0.5919759879181111,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset,5,transport_penalty,unaligned,0.2944402570612504,0.25981731212748427,0.3292839097343202,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset,5,external_auroc,mean_variance,0.547862781656617,0.5182816440486484,0.5788897733657988,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset,5,transport_penalty,mean_variance,0.30771778800380833,0.2718932421031661,0.34330392955470207,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset,5,external_auroc,coral,0.5338949936528086,0.5024044332372396,0.5659174898109217,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset,5,transport_penalty,coral,0.3216855760076166,0.28520510762899254,0.359216261148706,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset,5,external_auroc,subspace,0.6309014003490956,0.6088915180646175,0.6528783940905218,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset,5,transport_penalty,subspace,0.22467916931132975,0.20167745159932654,0.24821833128680573,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset,5,external_auroc,ot_gaussian,0.5311780982227865,0.4989828614150241,0.5625907371326111,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset,5,transport_penalty,ot_gaussian,0.3244024714376388,0.288169781692461,0.3618698020881863,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset,5,external_auroc,ot_entropic,0.5201201007616629,0.4883660173724722,0.5501645834289682,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset,5,transport_penalty,ot_entropic,0.33546046889876224,0.29882247108052545,0.3733433832758561,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset,5,aligned_minus_unaligned_external_auroc,mean_variance,-0.013277530942557916,-0.019456451159522537,-0.0069518042450101855,1.0,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset,5,aligned_minus_unaligned_external_auroc,coral,-0.027245318946366233,-0.054772644333520464,0.0003155703063028997,0.9730134932533733,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset,5,aligned_minus_unaligned_external_auroc,subspace,0.06976108774992065,0.035931131677475935,0.1019142298059118,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset,5,aligned_minus_unaligned_external_auroc,ot_gaussian,-0.029962214376388394,-0.05821250484860542,-0.001782976918772711,0.9830084957521239,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset,5,aligned_minus_unaligned_external_auroc,ot_entropic,-0.041020211837511866,-0.07939824508009848,-0.003476977746649399,0.9820089955022488,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset_sizematched,5,target_local_auroc,target_local,0.8521134163757538,0.8322883475947738,0.8722665016309514,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset_sizematched,5,external_auroc,unaligned,0.5684762773722628,0.5419126099055371,0.5956457895427917,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset_sizematched,5,transport_penalty,unaligned,0.28363713900349097,0.25243274574010177,0.3148682910227076,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset_sizematched,5,external_auroc,mean_variance,0.5695116629641385,0.5428979557004561,0.5967232871001422,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset_sizematched,5,transport_penalty,mean_variance,0.2826017534116153,0.25086736497688417,0.31416935613050007,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset_sizematched,5,external_auroc,coral,0.5303777570612505,0.5002017595858066,0.5597153808383594,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset_sizematched,5,transport_penalty,coral,0.3217356593145033,0.28734211035943924,0.35762613086527656,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset_sizematched,5,external_auroc,subspace,0.631645211837512,0.6097509667619411,0.6536754278147018,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset_sizematched,5,transport_penalty,subspace,0.2204682045382418,0.19832452635147985,0.2440580900750506,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset_sizematched,5,external_auroc,ot_gaussian,0.5272274674706443,0.496754469098469,0.5567124564984341,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset_sizematched,5,transport_penalty,ot_gaussian,0.3248859489051094,0.28845506707519736,0.3612679857649539,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset_sizematched,5,external_auroc,ot_entropic,0.530129819898445,0.49945448921035906,0.5598748900010233,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset_sizematched,5,transport_penalty,ot_entropic,0.3219835964773088,0.2868043978054041,0.3582878452152424,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset_sizematched,5,aligned_minus_unaligned_external_auroc,mean_variance,0.0010353855918756316,-0.0024912014077747126,0.004548039619553434,0.2653673163418291,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset_sizematched,5,aligned_minus_unaligned_external_auroc,coral,-0.03809852031101237,-0.06288171190311652,-0.013374725711788576,0.999000499750125,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset_sizematched,5,aligned_minus_unaligned_external_auroc,subspace,0.06316893446524915,0.033601752795378546,0.09288815635841462,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset_sizematched,5,aligned_minus_unaligned_external_auroc,ot_gaussian,-0.041248809901618555,-0.06715305603632907,-0.016311704926130648,0.9995002498750625,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset_sizematched,5,aligned_minus_unaligned_external_auroc,ot_entropic,-0.03834645747381783,-0.07234215267858829,-0.003800881207953138,0.9830084957521239,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset_sizematched,5,sizematched_minus_full_external_auroc,unaligned,0.007335964773087927,-0.008129421293404984,0.022370279958912557,0.1724137931034483,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,mbrset,brset_to_mbrset_sizematched,5,sizematched_minus_full_transport_penalty,unaligned,-0.010803118057759409,-0.02580874959090446,0.004549123373790161,0.9230384807596201,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,brset,mbrset_to_brset,5,target_local_auroc,target_local,0.9014234088212066,0.893346261116769,0.908789025672242,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,brset,mbrset_to_brset,5,external_auroc,unaligned,0.5513952662611795,0.5389874729760574,0.5637608962455856,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,brset,mbrset_to_brset,5,transport_penalty,unaligned,0.3500281425600272,0.3358528911506341,0.363917413218776,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,brset,mbrset_to_brset,5,external_auroc,mean_variance,0.5465851884853772,0.5342830956018905,0.5588276978632196,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,brset,mbrset_to_brset,5,transport_penalty,mean_variance,0.3548382203358294,0.34047024921003244,0.3687384133795245,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,brset,mbrset_to_brset,5,external_auroc,coral,0.5566544879242834,0.5419786288524165,0.5707275227054345,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,brset,mbrset_to_brset,5,transport_penalty,coral,0.34476892089692335,0.3287794638977814,0.3605898308660325,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,brset,mbrset_to_brset,5,external_auroc,subspace,0.5589777092317934,0.55245475313273,0.5654939704548412,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,brset,mbrset_to_brset,5,transport_penalty,subspace,0.3424456995894133,0.3335198946225321,0.3513146819450991,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,brset,mbrset_to_brset,5,external_auroc,ot_gaussian,0.5609363952300817,0.5465157024487631,0.5751785398743597,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,brset,mbrset_to_brset,5,transport_penalty,ot_gaussian,0.3404870135911251,0.3242192780654495,0.35612180599789106,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,brset,mbrset_to_brset,5,external_auroc,ot_entropic,0.5971128679465286,0.5815627811637754,0.6116495928989447,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,brset,mbrset_to_brset,5,transport_penalty,ot_entropic,0.30431054087467796,0.2895119600314726,0.32040617070372335,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,brset,mbrset_to_brset,5,aligned_minus_unaligned_external_auroc,mean_variance,-0.004810077775802238,-0.00733041008080755,-0.0023282935686330447,1.0,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,brset,mbrset_to_brset,5,aligned_minus_unaligned_external_auroc,coral,0.005259221663103833,-0.005452862915276562,0.01601035215106962,0.18140929535232383,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,brset,mbrset_to_brset,5,aligned_minus_unaligned_external_auroc,subspace,0.00758244297061389,-0.005648572105006458,0.020569306764379573,0.14192903548225888,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,brset,mbrset_to_brset,5,aligned_minus_unaligned_external_auroc,ot_gaussian,0.00954112896890208,-0.0017472260091693104,0.02075578718567973,0.05247376311844078,2000,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,age65,brset,mbrset_to_brset,5,aligned_minus_unaligned_external_auroc,ot_entropic,0.04571760168534916,0.02829820459113256,0.06229815062752626,0.0004997501249375312,2000,source-training-image-standardised-patient-mean-coordinates
